,Country,CumulativeProbability,InDegreeDivMax,RandomProbability,first_occurrence,isInfected
0,Vietnam,0.13872832369942195,1.3846153846153846,0.4511783414087396,2020-01-23,False
1,Singapore,0.1348747591522158,1.3461538461538463,0.6946745982168131,2020-01-23,False
2,Canada,0.05394990366088632,0.5384615384615384,0.7061776562753533,2020-01-23,False
3,France,0.06520533673880897,0.6961538461538461,0.28552459332047486,2020-01-24,False
4,Nepal,0.038019152716498146,0.39779560966611327,0.7009347483846963,2020-01-25,False
5,Malaysia,0.2517975145216179,2.6471776425013838,0.4981206778953924,2020-01-25,False
6,Australia,0.19915468656450994,2.103813213165731,0.346443703986676,2020-01-26,False
7,Sri Lanka,0.05047072352047169,0.5335612828418583,0.6694753679128211,2020-01-27,False
8,Cambodia,0.12873948444291916,1.3681121037236146,0.6905096329942457,2020-01-27,False
9,Germany,0.29755140512365635,3.1901046196010223,0.8843693742102943,2020-01-27,False
10,Finland,0.0831774079668156,0.8639777866100917,0.7928445673731751,2020-01-29,False
11,United Arab Emirates,0.18683665035250693,1.9486452265253882,0.6672554031597978,2020-01-29,False
12,India,0.24206111208991107,2.4988967592826925,0.9839185281038645,2020-01-30,False
13,Philippines,0.2162987453323929,2.253892329386257,0.962237032257511,2020-01-30,False
14,United Kingdom,0.5941959638468108,6.037227279794089,0.7653304496167234,2020-01-31,False
15,Italy,0.5356470630108965,5.34233563115329,0.5410136624705116,2020-01-31,False
16,Russia,0.5588424470086394,5.721427682851313,0.04890001400189037,2020-01-31,False
17,Sweden,0.09355558584279938,0.8671729996016831,0.31014631296020445,2020-02-01,False
18,Spain,0.6852318742889499,6.165247582154057,0.4674429798628188,2020-02-01,False
19,Belgium,0.16425541161646584,1.789418064614044,0.4582951221391952,2020-02-04,False
20,Egypt,0.11598079712521848,1.3544924330624108,0.7022238115838251,2020-02-14,False
21,Iran,0.11417852851352785,1.3276945188002363,0.8519792237270019,2020-02-19,False
22,Lebanon,0.027670825759106232,0.35464193556421575,0.7417754483647677,2020-02-21,False
23,Israel,0.10917611006360593,1.3314268526753494,0.7091917407693347,2020-02-21,False
24,Chile,0.016311660123344444,0.19711495780332436,0.976749693422519,2020-02-23,False
25,Bahrain,0.05497166045350216,0.704119434932901,0.502027888618929,2020-02-24,False
26,Afghanistan,0.019389967413827956,0.2643711455492475,0.558467432103922,2020-02-24,False
27,Kuwait,0.06703662739640845,0.8841167008023254,0.6407982301039493,2020-02-24,False
28,Oman,0.08505302570890251,1.0943645905281314,0.7268539862115965,2020-02-24,False
29,Iraq,0.06259860535681241,0.8369406253413338,0.1578911319876828,2020-02-24,False
30,Croatia,0.2870243582495663,3.772166548731197,0.8609101104085684,2020-02-25,False
31,Algeria,0.2669864463129951,3.3009943559926667,0.600828519637262,2020-02-25,False
32,Austria,0.2809221932778476,3.6862747481412006,0.4660188402865817,2020-02-25,False
33,Switzerland,0.43738672390081534,5.7512834573109215,0.5598083740934398,2020-02-25,False
34,Pakistan,0.2199939311850749,2.7625571967363007,0.030059789132789505,2020-02-25,False
35,Brazil,0.08007659342659643,1.0543581879389272,0.3343490253939988,2020-02-26,False
36,Norway,0.3522981749879517,4.830841945112108,0.988927822447546,2020-02-26,False
37,Romania,0.21419208285742997,2.929580911103895,0.6939016564325542,2020-02-26,False
38,Greece,0.8445091822572101,11.16269934447412,0.4578868072338086,2020-02-26,False
39,Georgia,0.03900635322166184,0.5000623993897092,0.41055752002033996,2020-02-26,False
40,Estonia,0.05318970730066869,0.7200036561558989,0.41628354051477856,2020-02-27,False
41,Netherlands,0.6543250698591265,8.498788168447879,0.5523370116083318,2020-02-27,False
42,Denmark,0.33214842458504196,4.363063316069922,0.9315633487642075,2020-02-27,False
43,Iceland,0.08012185943653682,1.0191594964630148,0.5739241820322578,2020-02-28,False
44,Nigeria,0.05168053523162135,0.6676790501712345,0.11276361215446262,2020-02-28,False
45,Belarus,0.0835747801844669,1.0896211532161135,0.37769839920962556,2020-02-28,False
46,Mexico,0.205439559150075,2.4852093151317787,0.16989869303530647,2020-02-28,False
47,New Zealand,0.1770589153035655,2.1058097955918593,0.9327795007026249,2020-02-28,False
48,Luxembourg,0.13321845366722324,1.687090995265619,0.891861270713536,2020-02-29,False
49,Qatar,0.3422733963599571,4.131158260686469,0.12467350415578216,2020-02-29,False
50,Ireland,0.6182126182828969,7.968395027191434,0.05942098510714677,2020-02-29,False
51,Ecuador,0.014283562920291707,0.17487997954360934,0.49229914348788095,2020-03-01,False
52,Dominican Republic,0.1568178544868256,1.8891090756809115,0.4406587013270644,2020-03-01,False
53,Czech Republic,0.31433709094766726,3.8981248953850236,0.025670082991439802,2020-03-01,False
54,Azerbaijan,0.12372870030813439,1.5234769609516876,0.5531077394366469,2020-03-01,False
55,Armenia,0.10573234438188635,1.340800576382616,0.6459078254996794,2020-03-01,False
56,Senegal,0.04631131593233951,0.5641638283509772,0.49615654132822196,2020-03-02,False
57,Saudi Arabia,0.626460263948386,7.425963380122136,0.24250724827887116,2020-03-02,False
58,Indonesia,0.6656934448707034,7.61122675018236,0.8917903618006279,2020-03-02,False
59,Latvia,0.19032785022379373,2.2657189948314036,0.2879620121657064,2020-03-02,False
60,Morocco,0.8019481646774301,9.550405066091036,0.7439823017783096,2020-03-02,False
61,Portugal,0.9182673110597422,10.917653879557562,0.43214874028675,2020-03-02,False
62,Jordan,0.1595005183286898,1.7620406321178579,0.31781446200835595,2020-03-03,False
63,Argentina,0.08352327649537976,0.864686891818801,0.9472691983991178,2020-03-03,False
64,Ukraine,0.41704538877442415,4.767566677348847,0.512841104330032,2020-03-03,False
65,Faroe Islands,0.00961165900223709,0.08045461322219341,0.3273682315777239,2020-03-04,False
66,Gibraltar,0.025747324058423154,0.2936680916786533,0.134943994259053,2020-03-04,False
67,Tunisia,0.5380197805257422,5.873592168763356,0.20169211385012742,2020-03-04,False
68,Hungary,0.32760336955737734,3.553074591573256,0.44437387559162467,2020-03-04,False
69,Poland,1.20556195155232,13.037354899103445,0.6871908813036134,2020-03-04,False
70,Slovenia,0.07157384614552674,0.7128353818763496,0.932827721723333,2020-03-05,False
71,Bosnia and Herzegovina,0.05163458145851432,0.5131470404230878,0.6269895333074009,2020-03-05,False
72,South Africa,0.14814573645222243,1.4911193955472648,0.5692730750574649,2020-03-05,False
73,Bhutan,0.028752151425932574,0.29101697329137427,0.8368329062582391,2020-03-06,False
74,Colombia,0.091523100572413,0.7900094913185527,0.972023477476819,2020-03-06,False
75,Serbia,0.2975014667648816,2.784780642690272,0.07597776136514056,2020-03-06,False
76,Slovakia,0.11219669390440609,1.0886915363118834,0.9631321000600267,2020-03-06,False
77,Peru,0.0730985456913144,0.5963591705786614,0.3293547632717798,2020-03-06,False
78,Togo,0.021468188839667425,0.17545412174586655,0.10588205143052976,2020-03-06,False
79,Costa Rica,0.03336058073486629,0.3222545600285388,0.07744838852338343,2020-03-06,False
80,Cameroon,0.03985728682510563,0.36240631119546274,0.21161235672056233,2020-03-06,False
81,Malta,0.44389410753958003,4.077501580825805,0.7788427666485174,2020-03-07,False
